Showers,Sinks,CW,DW,Baths
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.055021,,,
,0.103187,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.2110566,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0074263,,,
,,,,
,,,,
,0.0003307,0.0374058,,
,0.0149128,,,
,,,,
,0.0230908,,,
,,,,
,,,,
,,,,
,,,,
,,0.0126654,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0755854,,
,,,,
,,,,
,9.02e-05,,,
,,,,
,0.0289537,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0011425,,,
,,,,
,,,,
,,,,
,,,,
,0.0001203,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0143716,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0194227,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.051353,,,
,,,,
,,,,
,0.1539086,,,
,0.0190018,,,
,0.0352977,,,
,,,,
,,,,
,,,,
,,,,
,0.0016837,,,
,,,,
,0.0030367,,,
,,,,
,,,,
,,,,
,,,,
,0.0686711,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0084486,,,
,,,,
,,,,
,0.0036079,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0020445,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.3117475,0.0146422,,,
0.1870485,0.0528262,,,
,,,,
0.274298,,,,
0.2194384,0.0165364,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.006825,,,
,,,,
,,,,
,,,,
0.0984396,,,,
0.1476594,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0607337,,,
,0.0653338,,,
,,,,
,,,,
,0.0925436,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0288936,,,
,,,,
,,,,
,0.0054119,,,
,0.0899879,,,
,,,,
,,,,
,,,,
,0.1643114,,,
,0.1549911,,,
0.2023854,0.0019543,,,
,,,,
,0.4181299,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0023151,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0107637,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0024053,,,
,0.2298557,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0590198,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0133494,,,
,0.014101,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0681598,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0001503,,,
,,,,
,,,,
,0.000451,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.153157,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0251654,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0144317,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1319303,,,
,,,,
,,,,
,,,,
,0.0789236,,,
,,,,
,0.0009621,,,
,,,,
,,,,
,0.0944076,,,
,0.1060133,0.0186113,,
,,,,
,0.0103427,,,
,,,,
,0.0838244,,,
,,,,
,,,,
,,,,
,,0.0041336,,
,,,,
,,,,
,,,,
,0.0276007,,,
,,,,
,,,,
,,,,
,0.1220085,0.0805132,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.1768168,,,,
0.3978378,,,,
,,,,
,,,,
,,,,
,0.0002105,,,
,,,,
,,,,
,,,,
,0.0501503,,,
,,,,
,,,,
0.1650468,,,,
0.0825234,,,,
,0.0078773,,,
0.2024967,,,,
0.4049934,0.0187011,,,
,,,,
,,,,
,,,,
0.3262146,0.0514131,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0085726,,
,,,,
,,,,
,0.062718,,,
,,,,
,,,,
,,,,
,,0.0679495,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0196031,,,
,,,,
,,,,0.0369915
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.0641329,,,,
0.3206645,0.0180697,,,
,,,,
,,,,
,,,,
,0.006374,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0043295,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.016386,,,
,,,,
,0.0003007,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0324113,,,
,0.0188214,,,
,,,,
,,,,
,0.0916417,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0251954,,,
,,,,
,0.0579675,,,
,0.0662959,,,
,0.1559531,,,
,0.241401,,,
,,,,
,0.0193325,,,
,,,,
,,,,
,,,,
,,0.0737732,,
,0.0003909,0.1029526,,
,,0.0018733,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0016236,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.044077,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0156344,,,
,,,,
,0.0064041,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0958796
,,,,
,,,,
,,,,
,,,,
,0.0247444,,,
,,,,
,,,,
,0.0598917,,,
,,,,
,0.0020144,,,
,,,,
,,,,
,,,,
,,,,
,0.09089,,,
,,,,
,0.0037583,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.033614,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0783222,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0269693,,,
,,,,
,,,,
,,,,
,,0.0609245,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0255261,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0017438,,,
,,,,
,,0.0752393,,
,,,,
,,,,
,,,,
,0.0584487,,,
,,,,
,0.112688,,,
,0.2227,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0398376,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0047505,,,
,0.0452796,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.2462327,0.0140108,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0014432,,,
,0.001383,0.0405009,,
,,,,
,,0.0551008,,
,,,,
,,,,
,,,,
,,,,
,,0.0200367,,
,,,,
,0.0128683,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0166867,,,
,,,,
,,,,
,0.0918821,,,
,,,,
,0.0250752,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0521347,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.3278196,,,,
,,,,
,,,,
,0.0122069,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0860192,0.0358583,,
,,,,
,,,,
,0.1308778,,,
,,,,
,,,,
,,,,
,0.0234817,,,
,0.0136801,0.0107106,,
,0.0556826,,,
,,,,
,,,,
,,,,
,,,,
0.1903699,0.0580878,,,
0.1631742,,,,
,,,,
0.266964,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0923932,,,
,0.185478,,,
,0.1562235,,,
,0.0285328,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0640108,,,
,0.1236018,,,
,0.0165063,,,
,,,,
,,,,
,0.2820206,,,
,0.0038485,,,
,,,,
,,,,
,,,,
,0.0170174,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0888756,,,
,0.0598015,,,
,,,0.0409728,
,0.0008419,,0.05607,
,,,0.0843191,
,,,0.0614786,
,,,0.0908172,
,0.0734215,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0285929,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0002105,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0092904,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.069122,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0088094,,,
,0.1075767,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0850872,,,
,,,,
,,,,
,,,,
,0.0251353,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0095911,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0212267,,,
,,,,
,,,,
,,,,
0.4072671,0.0144919,,,
0.2262595,,,,
,,,,
,,,0.0925292,
,0.0012327,,0.0615175,
,,,0.0641634,
,,,,
,0.0060132,,,
,0.0835237,,,
,0.0772399,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0025556,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0392363,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1043296,,,
,0.0138906,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.042273,,,
,0.0633193,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0001203,,,
,,,,
,,,,
,,,,
0.384084,,,,
,,,,
,,,,
,,,,
,,0.0727143,,
,,,,
,,,,
,,,,
,0.0001203,,,
,,,,
,,,,
,,,,
,,0.0484015,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1027359,,,
,,,,
,,,,
,0.0151233,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0042393,,,
,,,,
,0.0148827,,,
,,,,
,,,,
,0.0307276,,,
,,,,
,,,,
,,,,
,,,,
,0.0164762,,,
,,,,
,0.0330427,,,
,,,,
,0.0384546,,,
,0.0808178,,,
,0.0197535,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0526759,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0444378,,,
,,,,
,0.0279014,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0912808,,,
,,,,
,,,,
,0.0070355,,,
,0.0810283,,,
,,,,
,0.0002706,,,
,,,,
,,,,
0.322002,0.0228803,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0978352,,0.1919067,
,0.0134696,,0.116498,
,,,0.0619455,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0084787,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.014101,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1842453,,,
,0.0337643,,,
,,,,
,,,,0.3305862
,,,,0.1101954
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.2114355,,,,
0.3382968,0.0009922,,,
,,,,
,6.01e-05,,0.1079378,
,,,0.0450195,
,,,0.0614008,
,,,0.1081712,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0521648,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0968128,,,
,,,,
,,,,
,,,,
,0.0558329,,,
,0.06819,,,
,,,,
,,,,
,,,,
,0.0291641,,,
,0.0418821,,,
,,,,
,,,,
,,,,
,0.0990379,,,
,0.0871618,,,
,0.0546603,,,
,,,,
,,,,
,,,,
,0.0230006,,,
,,,,
,,,,
,,,,
,,,,
,0.0318101,,,
,0.0628382,,,
,,,,
,,,,
,,,,
,0.0059832,,,
,0.087673,,,
,0.1,,,
,,,,
,,,,
,,,,
,0.0617858,,,
,,,,
,,,,
,,,,
,,,,
,0.0270896,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.034997,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.046332,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.1260812,,,,
0.2521624,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.01819,,,
,,,,
,,,,
,,,,
,,,,
,0.0871618,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0042393,,,
,,,,
,0.0128684,,,
,0.0817498,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0403788,,,
,0.0308178,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0684005,,,
,,,,
,0.034576,,,
,,,,
,,,,
,6.01e-05,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0622684,,
,,0.0530442,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0332532,,,
,0.0823212,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0005111,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0631032,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0547505,,,
,0.0002706,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0139807,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0679496,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.027751,,,
,0.0434757,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.3157824,0.0533073,,,
0.378957,,,,
0.0757914,0.0129284,,,
,0.0105232,,,
,,,,
,,,,
,,,,
,,,,
,0.0070355,,,
,0.1499098,,,
,0.099519,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.298484,0.0126879,,,
,,,,
,,,,
,,,,
,,,,
,0.0210163,,,
,,,,
,0.1674384,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0044197,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.20029,0.0030667,,,
,,,,
,,,,
,0.0029164,,,
,,,,
,,,,
,,,,
,0.0438064,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0425168,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0418821,,,
,0.0139206,,,
0.1477263,0.0116356,,,
0.0984842,,,,
,,,,
,0.1231811,,,
,0.0248948,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0175586,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0305472,,,
,,,,
,,,,
,,,,
,,,,
,0.0160252,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0049308,,,
,0.0526758,,,
,0.0105833,,,
,,,,
,,,,
,,,,
,,,,
,0.0237222,,,
,,,,
,0.0098918,,,
,,,,
0.1316096,,,,
0.1316096,,,,
0.291128,0.0062237,,,
0.5240304,0.0088094,,,
,,,,
,,,,
,,,,
,0.0012928,,,
,,,,
,0.04089,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0033975,,,
,,,,
,0.016807,,,
0.0966116,,,,
0.0483058,0.0178893,,,
,0.0303969,,,
,0.0279916,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0577683,,
,,,,
,,,,
,,,,
,,,,
,0.03184,,,
,,,,
,,,,
,,,,
,0.0012628,,,
,0.0172279,,,
,0.0162357,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0491882,,,
,0.0016837,,,
,0.0066446,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0687913,,,
,,,,
,,,,
,0.0242033,,,
,0.0061636,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0019543,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0686215,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.058629,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0285628,,,
,,,,
,0.0547805,,,
,0.1357185,,,
,,,,
,,,0.0910895,
,,,0.060428,
,0.1019542,,,
,0.0816596,,0.0850584,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0454299,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0012327,,,
,,,,
,,,,
,,,,
,0.0052315,,,
,0.0243836,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0293145,,,
,,,,
,,,,
,,,,
,,,,
,0.1144317,,,
,0.1200842,,,
,0.0695429,,,
,0.0007817,,,
,,,,
,0.0167168,,,
,0.0005111,,0.048249,
,0.0587192,,0.0577043,
,0.0091401,,0.0584825,
,,,0.053035,
,,,0.0742412,
,,,0.0954864,
,,,,
,,,,
,0.1371618,,,
,,,,
,,,,
,0.14089,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0285074,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0098918,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0737522,,,
,,,,
,,,,
,,,,
,,,,
,0.0190319,,,
,,,,
,,,,
,,,,
,,,,
,0.048647,,,
,,,,
,0.0122369,,,
,0.071828,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0024654,,,
,,,,
,0.0319603,,,
,,,,
,,,,
,0.050902,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0021046,,,
,,,,
,,,,
,,,,
,,,0.1236186,
,,,0.1031906,
,,,0.0622957,
,,,0.0658755,
,,,0.1063814,
,,,0.0640467,
,,,,
,,,,
,,,,
,0.0534878,,,
,,,,
,,,,
,,,,
,,,,
,0.002736,,,
,0.0461515,,,
,0.1476248,,,
,0.0337944,,,
,0.0080577,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0182802,,,
,0.0723391,,,
,,,,
,,,,
,,,,
,,,,
,0.0150932,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0061636,,,
,0.003187,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1256464,,,
,0.070475,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.001804,,,
,0.042724,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0003909,,,
,,,,
,,,,
,0.0089296,,,
,0.0236621,,,
,,,,
,,0.0741397,,
,,0.0019955,,
,,,,
,,,,
,,,,
,,,,
,0.0002105,,,
,,,,
,,0.1302994,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0021648,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.228444,0.0927541,,,
,0.0147324,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0016536,,,
,0.0236921,,,
,,,,
,,,,
,0.0334035,,,
,0.0255562,,,
,,,,
,0.001804,,,
,,,,
,0.0132592,,,
,0.0004209,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0373422,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.122249,,,
,,,,
,0.0248346,,,
,,,,
,,0.0216656,,
,,0.0404398,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0196332,,,
,,,,
,,,,
,,,,
,,,,
,0.0196332,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.061395,,,
,0.0047204,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0358088,,,
,0.0358088,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.419506
,,,,0.1678024
,,,,
,0.0126879,,,
,,,,
,,,,
0.3540792,,,,
0.1839723,,,,
,,,,
,,,,
,0.015905,,,
,,,,
,,,,
,0.0046603,,,
,0.0180998,,,
,,,,
,,,,
,0.0129585,,,
,,,,
,,,,
,,,,
,,0.0474038,,
,0.0572459,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
